key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,key_resp_welcome.duration,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction1.started,key_resp_instruction1.keys,key_resp_instruction1.rt,key_resp_instruction1.duration,key_resp_instruction2.started,key_resp_instruction2.keys,key_resp_instruction2.rt,key_resp_instruction2.duration,key_resp_instruction3.started,key_resp_instruction3.keys,key_resp_instruction3.rt,key_resp_instruction3.duration,practiceCondition,practice_reward_seqs,key_resp_practice_slots.started,key_resp_practice_slots.keys,key_resp_practice_slots.rt,key_resp_practice_slots.duration,presentationInterval,"practice_reward_seq: 2,1,3",reward_Img,Cuml_rew,currentPracticeTrialReward,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,"practice_reward_seq: 2,3,1",text_block_break.started,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_block.ran,"practice_reward_seq: 1,3,2","practice_reward_seq: 3,1,2",key_resp_practice_end.started,key_resp_practice_end.keys,key_resp_practice_end.rt,key_resp_practice_end.duration,text_main_instruction.started,BlockCondition,BlockOrderIndices,key_resp_main_instruction.started,key_resp_main_instruction.keys,key_resp_main_instruction.rt,key_resp_main_instruction.duration,blockNumber,blockAssignment,currentCondition,main_reward_seqs,key_resp_slots_presentation.started,key_resp_slots_presentation.keys,key_resp_slots_presentation.rt,key_resp_slots_presentation.duration,Main_presentationInterval,rewardPresentationTime,Main_reward_seq,Random value generated,Main_reward_Img,Main_Cumul_Reward,Main_currentTrialReward,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran
,,,,,2023-10-09_21h31.56.315,SlotMachine_updated,2023.1.3,Win32,60.09254252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.7409,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_21h31.56.315,SlotMachine_updated,2023.1.3,Win32,60.09254252,,,,,,,,,,,,,"[6,15]","[[1,3,2],[3,1,2]]",290.7389,left,2.1886,,1,,stimuli/card_100_transparent.png,100,100,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_21h31.56.315,SlotMachine_updated,2023.1.3,Win32,60.09254252,,,,,,,,,,,,,,,294.2355,left,0.9474,,0.5,,stimuli/card_100_transparent.png,200,100,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_21h31.56.315,SlotMachine_updated,2023.1.3,Win32,60.09254252,,,,,,,,,,,,,,,295.9912,left,1.1207,,0.5,,stimuli/card_100_transparent.png,300,100,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_21h31.56.315,SlotMachine_updated,2023.1.3,Win32,60.09254252,,,,,,,,,,,,,,,297.9518,left,1.4887,,1.5,,stimuli/card_10_transparent.png,310,10,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_21h31.56.315,SlotMachine_updated,2023.1.3,Win32,60.09254252,,,,,,,,,,,,,,,301.2522,up,2.3,,1.5,,stimuli/card_0_transparent.png,310,0,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_21h31.56.315,SlotMachine_updated,2023.1.3,Win32,60.09254252,,,,,,,,,,,,,,,305.358,up,1.3503,,1,,stimuli/card_0_transparent.png,310,0,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_21h31.56.315,SlotMachine_updated,2023.1.3,Win32,60.09254252,,,,,,,,,,,,,,,308.0351,left,1.0007,,1.5,,stimuli/card_0_transparent.png,310,0,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_21h31.56.315,SlotMachine_updated,2023.1.3,Win32,60.09254252,,,,,,,,,,,,,,,310.8746,right,0.5945,,1.5,,stimuli/card_0_transparent.png,310,0,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_21h31.56.315,SlotMachine_updated,2023.1.3,Win32,60.09254252,,,,,,,,,,,,,,,313.2912,up,0.3797,,0.5,,stimuli/card_10_transparent.png,320,10,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_21h31.56.315,SlotMachine_updated,2023.1.3,Win32,60.09254252,,,,,,,,,,,,,,,314.4913,left,0.8157,,0.5,,stimuli/card_0_transparent.png,320,0,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_21h31.56.315,SlotMachine_updated,2023.1.3,Win32,60.09254252,,,,,,,,,,,,,,,316.1246,right,4.6662,,1,,stimuli/card_100_transparent.png,420,100,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
